Date,Time,Open,High,Low,Close,Volume
2013.12.11,00:00,1.64568,1.64571,1.63393,1.63750,109506
2013.12.12,00:00,1.63751,1.64181,1.63209,1.63381,119738
2013.12.13,00:00,1.63381,1.63600,1.62626,1.62936,101935
2013.12.15,00:00,1.62917,1.63070,1.62860,1.62984,4221
2013.12.16,00:00,1.62987,1.63490,1.62890,1.62981,94689
2013.12.17,00:00,1.62982,1.63358,1.62131,1.62744,100336
2013.12.18,00:00,1.62744,1.64849,1.62717,1.63831,148716
2013.12.19,00:00,1.63831,1.63953,1.63353,1.63639,109542
2013.12.20,00:00,1.63640,1.63948,1.63155,1.63304,115677
2013.12.22,00:00,1.63356,1.63360,1.63220,1.63285,1297
2013.12.23,00:00,1.63285,1.63747,1.63283,1.63490,92434
2013.12.24,00:00,1.63488,1.63815,1.63223,1.63745,56170
2013.12.25,00:00,1.63494,1.63549,1.63452,1.63513,1407
2013.12.26,00:00,1.63513,1.64378,1.63507,1.64135,56003
2013.12.27,00:00,1.64125,1.65771,1.64065,1.64839,147760
2013.12.29,00:00,1.64813,1.64981,1.64774,1.64795,4429
2013.12.30,00:00,1.64794,1.65327,1.64596,1.64923,103671
2013.12.31,00:00,1.64923,1.65797,1.64740,1.65599,83529
2014.01.01,00:00,1.65664,1.65922,1.65564,1.65741,1594
2014.01.02,00:00,1.65722,1.66033,1.64097,1.64482,139796
2014.01.03,00:00,1.64482,1.64741,1.63955,1.64165,128268
2014.01.05,00:00,1.64044,1.64165,1.63970,1.64105,2366
2014.01.06,00:00,1.64103,1.64340,1.63374,1.64126,128592
2014.01.07,00:00,1.64126,1.64381,1.63743,1.63990,90698
2014.01.08,00:00,1.63990,1.64718,1.63763,1.64443,103301
2014.01.09,00:00,1.64440,1.64973,1.64410,1.64765,102983
2014.01.10,00:00,1.64765,1.65166,1.63809,1.64833,114939
2014.01.12,00:00,1.64760,1.64936,1.64748,1.64936,2082
2014.01.13,00:00,1.64936,1.65080,1.63470,1.63884,99797
2014.01.14,00:00,1.63883,1.64644,1.63672,1.64327,101495
2014.01.15,00:00,1.64324,1.64374,1.63221,1.63605,111543
2014.01.16,00:00,1.63612,1.63828,1.63141,1.63462,105915
2014.01.17,00:00,1.63460,1.64582,1.63085,1.64259,101089
2014.01.19,00:00,1.64162,1.64207,1.64108,1.64171,2652
2014.01.20,00:00,1.64174,1.64521,1.63954,1.64263,81564
2014.01.21,00:00,1.64261,1.64859,1.63993,1.64735,130043
2014.01.22,00:00,1.64735,1.65875,1.64501,1.65613,152540
2014.01.23,00:00,1.65613,1.66437,1.65567,1.66316,147615
2014.01.24,00:00,1.66319,1.66683,1.64791,1.64792,162425
2014.01.26,00:00,1.65018,1.65056,1.64736,1.64912,4469
2014.01.27,00:00,1.64916,1.65888,1.64785,1.65732,142520
2014.01.28,00:00,1.65732,1.66249,1.65355,1.65669,132463
2014.01.29,00:00,1.65669,1.66066,1.65256,1.65573,175403
2014.01.30,00:00,1.65573,1.65638,1.64447,1.64960,156268
2014.01.31,00:00,1.64960,1.64981,1.64271,1.64363,166879
2014.02.02,00:00,1.64148,1.64402,1.64136,1.64368,2793
2014.02.03,00:00,1.64361,1.64375,1.62901,1.63081,149844
